tag,year,cik,start,end,val,accn,url
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1091667,2020-01-01,2020-12-31,1100000000,0001091667-23-000024,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1174922,2020-01-01,2020-12-31,2095861000,0001174922-23-000048,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1281761,2020-01-01,2020-12-31,84000000,0001281761-22-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1326160,2020-01-01,2020-12-31,23253000000,0001326160-23-000073,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1374310,2020-01-01,2020-12-31,3427100000,0001558370-23-001489,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1413329,2020-01-01,2020-12-31,76047000000,0001413329-23-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1513761,2020-01-01,2020-12-31,1279908000,0001558370-23-002361,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1524472,2020-01-01,2020-12-31,4681000000,0001524472-23-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1535527,2020-02-01,2021-01-31,874438000,0001535527-23-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1601046,2019-11-01,2020-10-31,4221000000,0001601046-22-000161,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1637459,2019-12-29,2020-12-26,26185000000,0001637459-23-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1751788,2020-01-01,2020-12-31,38542000000,0001751788-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2020,1868275,2020-01-01,2020-12-31,16392000000,0001868275-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,4904,2021-01-01,2021-12-31,16792000000,0000004904-24-000020,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,9389,2021-01-01,2021-12-31,13811000000,0001558370-24-001349,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,11544,2021-01-01,2021-12-31,449739000,0000011544-24-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,14693,2021-05-01,2022-04-30,5081000000,0000014693-24-000086,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,16918,2021-03-01,2022-02-28,9529100000,0000016918-24-000054,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,24545,2021-01-01,2021-12-31,10279700000,0000024545-24-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,35527,2021-01-01,2021-12-31,600000000,0000035527-24-000088,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,45012,2021-01-01,2021-12-31,15295000000,0000045012-24-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,48465,2020-10-26,2021-10-31,11386189000,0000048465-23-000083,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,49071,2021-01-01,2021-12-31,3055000000,0000049071-24-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,51434,2021-01-01,2021-12-31,19363000000,0000051434-23-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,52988,2020-10-03,2021-10-01,14092632000,0000052988-23-000084,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,62709,2021-01-01,2021-12-31,19820000000,0000062709-24-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,72741,2021-01-01,2021-12-31,9815000000,0000072741-24-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,91419,2021-05-01,2022-04-30,7998900000,0000091419-24-000054,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,92122,2021-01-01,2021-12-31,23463000000,0000092122-24-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,105634,2021-01-01,2021-12-31,9903580000,0000105634-24-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,109198,2021-01-31,2022-01-29,48550000000,0000109198-24-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,318154,2021-01-01,2021-12-31,25979000000,0000318154-23-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,728535,2021-01-01,2021-12-31,12168302000,0001437749-24-005368,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,753308,2021-01-01,2021-12-31,18800000000,0000753308-24-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,764478,2021-01-31,2022-01-29,51761000000,0000764478-24-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,788784,2021-01-01,2021-12-31,10315000000,0001628280-24-006885,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,878927,2021-01-01,2021-12-31,5256328000,0000950170-24-020176,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,879101,2021-01-01,2021-12-31,14883000,0001437749-23-004541,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,900075,2020-08-01,2021-07-31,2692511000,0000900075-23-000034,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1002910,2021-01-01,2021-12-31,6394000000,0001002910-24-000056,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1035002,2021-01-01,2021-12-31,113977000000,0001035002-24-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1035443,2021-01-01,2021-12-31,2114150000,0001035443-24-000072,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1037868,2021-01-01,2021-12-31,5546514000,0001037868-24-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1071739,2021-01-01,2021-12-31,125982000000,0001071739-24-000037,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1086222,2021-01-01,2021-12-31,3461223000,0001086222-24-000040,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1091667,2021-01-01,2021-12-31,1100000000,0001091667-24-000028,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1174922,2021-01-01,2021-12-31,3763664000,0001174922-24-000046,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1281761,2021-01-01,2021-12-31,104000000,0001281761-22-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1326160,2021-01-01,2021-12-31,24486000000,0001326160-24-000037,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1374310,2021-01-01,2021-12-31,3494800000,0001558370-24-001277,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1413329,2021-01-01,2021-12-31,82223000000,0001413329-23-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1513761,2021-01-01,2021-12-31,647986000,0001558370-24-001935,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1524472,2021-01-01,2021-12-31,4998000000,0001524472-24-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1535527,2021-02-01,2022-01-31,1451594000,0001535527-24-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1601046,2020-11-01,2021-10-31,4941000000,0001601046-23-000134,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1633978,2020-06-28,2021-07-03,1742800000,0001628280-23-030374,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1637459,2020-12-27,2021-12-25,26042000000,0001637459-24-000018,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1751788,2021-01-01,2021-12-31,54968000000,0001751788-24-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2021,1868275,2021-01-01,2021-12-31,18461000000,0001868275-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,4904,2022-01-01,2022-12-31,19639500000,0000004904-24-000020,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,9389,2022-01-01,2022-12-31,13372000000,0001558370-25-001190,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,11544,2022-01-01,2022-12-31,477437000,0000011544-25-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,14693,2022-05-01,2023-04-30,5372000000,0000014693-25-000062,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,16918,2022-03-01,2023-02-28,10177200000,0000016918-25-000022,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,24545,2022-01-01,2022-12-31,10701000000,0000024545-25-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,35527,2022-01-01,2022-12-31,589000000,0000035527-24-000088,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,45012,2022-01-01,2022-12-31,20297000000,0000045012-25-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,48465,2021-11-01,2022-10-30,12458806000,0000048465-24-000051,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,49071,2022-01-01,2022-12-31,4776000000,0000049071-25-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,51434,2022-01-01,2022-12-31,21161000000,0000051434-23-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,52988,2021-10-02,2022-09-30,9783074000,0000052988-24-000065,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,62709,2022-01-01,2022-12-31,20720000000,0000062709-24-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,72741,2022-01-01,2022-12-31,12270200000,0000072741-25-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,91419,2022-05-01,2023-04-30,8529200000,0000091419-25-000056,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,92122,2022-01-01,2022-12-31,25941000000,0000092122-25-000018,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,105634,2022-01-01,2022-12-31,11076120000,0000105634-25-000015,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,109198,2022-01-30,2023-01-28,49936000000,0000109198-25-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,318154,2022-01-01,2022-12-31,26323000000,0000318154-23-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,728535,2022-01-01,2022-12-31,14813999000,0001437749-25-004736,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
RevenueFromContractWithCustomerIncludingAssessedTax,2022,753308,2022-01-01,2022-12-31,23000000000,0000753308-25-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerIncludingAssessedTax/USD/CY2022.json
